"","Name","Line.1","Line.2","Town","County","Postcode","full_add","latitude","longitude"
"3776","Finnigans Fish and Grill ","56 High Street","","Sutton","Greater London","SM1 1EZ","56 High Street  SM1 1EZ Sutton Greater London",51.3616079,-0.1920651
"3777","Royal Park Hotel","3-5","Westbourne Terrace","London","Greater London","W2 3UL","3-5 Westbourne Terrace W2 3UL London Greater London",51.5139185,-0.176232892627084
"3778","Al Saha 2","201 Kilburn High Road","","London","Greater London","NW6 7HY","201 Kilburn High Road  NW6 7HY London Greater London",51.5408984,-0.1967858
"3779","Tim’s Cafe","222 High Street","","Sutton","Greater London","SM1 1NT","222 High Street  SM1 1NT Sutton Greater London",51.3715068,-0.1945562
"3780","Renuka limited","266 Lavender Hill","","London","Greater London","SW11 1LJ","266 Lavender Hill  SW11 1LJ London Greater London",51.4639644,-0.1671272
"3781","Zaha street grill","37 Theobald's Road","","London","Greater London","WC1X 8SP","37 Theobald's Road  WC1X 8SP London Greater London",51.5197529,-0.119766
"3782","donburi&co","13 Artillery Passage","","London","Greater London","E1 7LJ","13 Artillery Passage  E1 7LJ London Greater London",51.5181566,-0.0774382
"3783","Subway","284a","Station Road","Harrow","Greater London","HA1 2EA","284a Station Road HA1 2EA Harrow Greater London",51.5839334,-0.3319513
"3784","Dawley chicken","126 Uxbridge Road","","Hayes","Greater London","UB4 0JH","126 Uxbridge Road  UB4 0JH Hayes Greater London",51.5232106,-0.4228312
"3785","kungfu ","Unit 6, Rotunda Centre","Clarence Street","Kingston upon Thames","Greater London","KT1 1QJ","Unit 6, Rotunda Centre Clarence Street KT1 1QJ Kingston upon Thames Greater London",51.4115293,-0.299292348601789
"3786","Pearl dragon romford","42 Victoria Road","","Romford","Greater London","RM1 2JH","42 Victoria Road  RM1 2JH Romford Greater London",51.5745379,0.1853094
"3787","The Meeting Bar & Restaurant ","253 Southbury Road","","Enfield","Greater London","EN1 1RG","253 Southbury Road  EN1 1RG Enfield Greater London",51.6499934,-0.062257
"3788","Cedar Lebanese Restaurant ","144 Merton High Street","","London","Greater London","SW19 1BA","144 Merton High Street  SW19 1BA London Greater London",51.4156445,-0.1909237
"3789","The old hat ","128 Broadway","","London","Greater London","W13 0SY","128 Broadway  W13 0SY London Greater London",51.3790421629937,-0.281566092857361
"3790","le val restaurant ","60 Fife Road","","Kingston upon Thames","Greater London","KT1 1SP","60 Fife Road  KT1 1SP Kingston upon Thames Greater London",51.4121124,-0.3013464
"3791","The Haven Arms","33 Haven Lane","","London","Greater London","W5 2HZ","33 Haven Lane  W5 2HZ London Greater London",51.5168303,-0.3000951
"3792","Taste of India","51 Queensway","","London","Greater London","W2 4QH","51 Queensway  W2 4QH London Greater London",51.5117361,-0.187597
"3793","Lost Boys Pizza (Eversholt St) ","245 Eversholt Street","","London","Greater London","NW1 1BA","245 Eversholt Street  NW1 1BA London Greater London",51.53359115,-0.137853253051392
"3794","The Stage Door Pub","28-30 Webber Street","","London","Greater London","SE1 8QA","28-30 Webber Street  SE1 8QA London Greater London",51.5023492,-0.1094748
"3795","Fee and Brown","50 High Street","","Beckenham","Greater London","BR3 1AY","50 High Street  BR3 1AY Beckenham Greater London",51.4091072,-0.0253318
"3796","The Orchard Cafe","64 Orchard Place","","London","Greater London","E14 0JW","64 Orchard Place  E14 0JW London Greater London",51.50817905,0.0090100722944462
"3797","Balance Waterloo ltd","42 Lower Marsh","","London","Greater London","SE1 7RG","42 Lower Marsh  SE1 7RG London Greater London",51.5011778,-0.111961
"3798","Trivet","Unit 1","36 Snowsfields","London","Greater London","SE1 3SU","Unit 1 36 Snowsfields SE1 3SU London Greater London",51.5020682,-0.0840687
"3799","CHATEAU","213 Chiswick High Road","","London","Greater London","W4 2DW","213 Chiswick High Road  W4 2DW London Greater London",51.4933749,-0.2455113
"3800","Romeo Jones","80 Dulwich Village","","London","Greater London","SE21 7AJ","80 Dulwich Village  SE21 7AJ London Greater London",51.4499553,-0.0844091
"3801","Ladywell Tavern","80 Ladywell Road","","London","Greater London","SE13 7HS","80 Ladywell Road  SE13 7HS London Greater London",51.4563058,-0.0214208135380337
"3802","Goose Island Brew Pub","222","Shoreditch High Street","London","Greater London","E1 6PJ","222 Shoreditch High Street E1 6PJ London Greater London",51.5222792,-0.0779903
"3803","Avocado & Lemon","10 London Road","","Twickenham","Greater London","TW1 3RR","10 London Road  TW1 3RR Twickenham Greater London",51.4472387,-0.328239951717313
"3804","Fare","11 Old Street","","London","Greater London","EC1V 9HL","11 Old Street  EC1V 9HL London Greater London",51.5256284,-0.0876094
"3805","Santa Maria del Sur","129 Queenstown Road","","London","Greater London","SW8 3RH","129 Queenstown Road  SW8 3RH London Greater London",51.4701876,-0.1496829
"3806","The Libertine","125 Great Suffolk Street","","London","Greater London","SE1 1PQ","125 Great Suffolk Street  SE1 1PQ London Greater London",51.5005918,-0.0978229
"3807","The Beehive","305 Cambridge Heath Road","","London","Greater London","E2 9LH","305 Cambridge Heath Road  E2 9LH London Greater London",51.5280958,-0.0557682
"3808","Rosmarino Restaurant","23 Trinity Road","","London","Greater London","SW17 7SD","23 Trinity Road  SW17 7SD London Greater London",51.4394276,-0.1637194
"3809","Amorino Clapham","78 St. John's Road","","London","Greater London","SW11 1PT","78 St. John's Road  SW11 1PT London Greater London",51.5929391904737,-0.00792687269265836
"3810","Stag City","291 Finchley Road","","London","Greater London","NW3 6ND","291 Finchley Road  NW3 6ND London Greater London",51.5472307,-0.1806964
"3811","Taste of China","11 Islington High Street","","London","Greater London","N1 9LQ","11 Islington High Street  N1 9LQ London Greater London",51.5324005,-0.106470517944918
"3812","Melange Restaurant","135 High Street","","Barnet","Greater London","EN5 5UZ","135 High Street  EN5 5UZ Barnet Greater London",51.6553767,-0.2018483
"3813","Enjoy Cafe","64 Stamford Hill","","London","Greater London","N16 6XS","64 Stamford Hill  N16 6XS London Greater London",51.5707092,-0.0690402
"3814","COFFEEMAX RESTAURANT","Restaurant","242 Upper Tooting Road","London","Greater London","SW17 7EX","Restaurant 242 Upper Tooting Road SW17 7EX London Greater London",51.4299442,-0.1662027
"3815","Sizlers","18 Shrewsbury Walk","","Isleworth","Greater London","TW7 7DE","18 Shrewsbury Walk  TW7 7DE Isleworth Greater London",51.4684235,-0.3254327
"3816","Lahpet Ltd ","58 Bethnal Green Road","","London","Greater London","E1 6JW","58 Bethnal Green Road  E1 6JW London Greater London",51.52411255,-0.0729812322788244
"3817","GREENBELLA LIMITED t/a Cha Cha Roll","39 Frith Street","","London","Greater London","W1D 5LL","39 Frith Street  W1D 5LL London Greater London",51.51294915,-0.1311995431168
"3818","Quality Fish Restaurant","11 King Street","","Richmond","Greater London","TW9 1ND","11 King Street  TW9 1ND Richmond Greater London",51.4599456,-0.306967542715837
"3819","The Borough Barista","60 Seymour Street","","London","Greater London","W1H 7JN","60 Seymour Street  W1H 7JN London Greater London",51.514426,-0.1608665
"3820","Bintang ","93 Kentish Town Road","","London","Greater London","NW1 8NY","93 Kentish Town Road  NW1 8NY London Greater London",51.5425759,-0.1418683
"3821","Wacka Espresso","Shop","8 Leopold Road","London","Greater London","SW19 7BD","Shop 8 Leopold Road SW19 7BD London Greater London",51.4286151,-0.2039885
"3822","CHAMBERS","132 Lauriston Road","","London","Greater London","E9 7LH","132 Lauriston Road  E9 7LH London Greater London",51.5368487,-0.0448775839787635
"3823","BOLLYWOOD SPICE (ESSEX) LTD","7 Chase Cross Road","","Romford","Greater London","RM5 3PJ","7 Chase Cross Road  RM5 3PJ Romford Greater London",51.6003849,0.1685288
"3824","Il Gusto London Ltd","184 King Street","","London","Greater London","W6 0RA","184 King Street  W6 0RA London Greater London",51.4925175,-0.2294348
"3825","Cheam Cottage ","14 The Broadway","Cheam","Sutton","Greater London","SM3 8AY","14 The Broadway Cheam SM3 8AY Sutton Greater London",51.3582002,-0.2163526
"3826","CHEQUERS","16 Duke Street","","London","Greater London","SW1Y 6DB","16 Duke Street  SW1Y 6DB London Greater London",51.50910585,-0.1234273499059
"3827","THE CROWN","153 Dovehouse Street","","London","Greater London","SW3 6LB","153 Dovehouse Street  SW3 6LB London Greater London",51.4899669,-0.1729486
"3828","THREE COMPASSES ","66 Cowcross Street","","London","Greater London","EC1M 6BP","66 Cowcross Street  EC1M 6BP London Greater London",51.5199947,-0.103914421558872
"3829","YE GRAPES","Grapes","16 Shepherd Market","London","Greater London","W1J 7QQ","Grapes 16 Shepherd Market W1J 7QQ London Greater London",51.5066284,-0.146301801496258
"3830","Wander","214 Stoke Newington High Street","","London","Greater London","N16 7HU","214 Stoke Newington High Street  N16 7HU London Greater London",51.5633456,-0.0731897
"3831","MIMI E COCO LTD","22 Ewell Road","Cheam","Sutton","Greater London","SM3 8BU","22 Ewell Road Cheam SM3 8BU Sutton Greater London",51.3577782,-0.2175382
"3832","latitude","138 Merton Road","","London","Greater London","SW19 1EH","138 Merton Road  SW19 1EH London Greater London",51.4189783,-0.193381654339867
"3833","Mahal Restaurant ","138 Edgware Road","","London","Greater London","W2 2DZ","138 Edgware Road  W2 2DZ London Greater London",51.5166471,-0.1649671
"3834","Flanagans of Battersea","21 Bradmead","","London","Greater London","SW8 4AG","21 Bradmead  SW8 4AG London Greater London",51.478253,-0.144312
"3835","Vine Leaves Taverna","71 Uxbridge Road","","London","Greater London","W12 8NR","71 Uxbridge Road  W12 8NR London Greater London",51.5060513,-0.2309563
"3836","Creams Cafe Uxbridge","61 Belmont Road","","Uxbridge","Greater London","UB8 1QT","61 Belmont Road  UB8 1QT Uxbridge Greater London",51.5483391,-0.4777725
"3837","FLAM GR EATS LTD","119 Kingsley Road","","Hounslow","Greater London","TW3 4AJ","119 Kingsley Road  TW3 4AJ Hounslow Greater London",51.4739283,-0.3575708
"3838","Steak & Co","79 St. Martin's Lane","","London","Greater London","WC2N 4AA","79 St. Martin's Lane  WC2N 4AA London Greater London",51.51149925,-0.127365840905158
"3839","bio-synergy","529 Finchley Road","","London","Greater London","NW3 7BG","529 Finchley Road  NW3 7BG London Greater London",51.5571841,-0.1955362
"3840","Breddos Tacos","82 Goswell Road","","London","Greater London","EC1V 7DB","82 Goswell Road  EC1V 7DB London Greater London",51.5237038,-0.0986838
"3841","Zaza Pinner","8 Love Lane","","Pinner","Greater London","HA5 3EF","8 Love Lane  HA5 3EF Pinner Greater London",51.5971923,-0.3836527
"3842","Zaza Enfield","88-90","Chase Side","Enfield","Greater London","EN2 6NX","88-90 Chase Side EN2 6NX Enfield Greater London",51.6594016,-0.0879064
"3843","Zaza Ruislip","3-5","High Street","Ruislip","Greater London","HA4 7AU","3-5 High Street HA4 7AU Ruislip Greater London",51.5753044,-0.4257514
"3844","MONKEY TEMPLE","92 Askew Road","","London","Greater London","W12 9BL","92 Askew Road  W12 9BL London Greater London",51.5038234,-0.2435127
"3845","German Doner Kebab (GDK)","127 Rushey Green","","London","Greater London","SE6 4AA","127 Rushey Green  SE6 4AA London Greater London",51.4464048,-0.0186279
"3846","SINABRO TRADING LTD","76 Burlington Road","","New Malden","Greater London","KT3 4NU","76 Burlington Road  KT3 4NU New Malden Greater London",51.3988548,-0.250391411570248
"3847","The Norbiton","16 Clifton Road","","Kingston upon Thames","Greater London","KT2 6PW","16 Clifton Road  KT2 6PW Kingston upon Thames Greater London",51.4136968,-0.2890233
"3848","Free Spirit Hospitality Limited","2 Elystan Street","","London","Greater London","SW3 3NS","2 Elystan Street  SW3 3NS London Greater London",51.4907022,-0.165870628465594
"3849","Casa Malevo","23 Connaught Street","","London","Greater London","W2 2AY","23 Connaught Street  W2 2AY London Greater London",51.5144897,-0.1653713
"3850","SOHO FOOD LIMITED","49 Newman Street","","London","Greater London","W1T 3DZ","49 Newman Street  W1T 3DZ London Greater London",51.5187438,-0.136956832836485
"3851","UNA","118 Sheen Road","","Richmond","Greater London","TW9 1UR","118 Sheen Road  TW9 1UR Richmond Greater London",51.4623079,-0.2949018
"3852","Going Greek ","Ground Floor","18 The Green","London","Greater London","N21 1AY","Ground Floor 18 The Green N21 1AY London Greater London",51.4732344,-0.197330999999994
"3853","Vegology","30 Bath Road","","Hounslow","Greater London","TW3 3EB","30 Bath Road  TW3 3EB Hounslow Greater London",51.46819685,-0.367772977392948
"3854","Oxo Tower Restaurant, Bar and Brasserie","Oxo Tower Wharf","Barge House Street South Bank","London","Greater London","SE1 9PH","Oxo Tower Wharf Barge House Street South Bank SE1 9PH London Greater London",51.5083796,-0.108296009725685
"3855","Butchies Shoreditch ","22 Rivington Street","","London","Greater London","EC2A 3DY","22 Rivington Street  EC2A 3DY London Greater London",51.52596595,-0.0822409021360762
"3856","urban in bromley Limited","9 High Street","","Bromley","Greater London","BR1 1LF","9 High Street  BR1 1LF Bromley Greater London",51.4104681,-0.0247166
"3857","The Shed","122 Palace Gardens Terrace","","London","Greater London","W8 4RT","122 Palace Gardens Terrace  W8 4RT London Greater London",51.50904035,-0.193742521419001
"3858","Meadows cafe","235 Kentish Town Road","","London","Greater London","NW5 2JT","235 Kentish Town Road  NW5 2JT London Greater London",51.54800615,-0.141481264928249
"3859","Clissold Park Tavern LTD","177 Green Lanes","","London","Greater London","N16 9DB","177 Green Lanes  N16 9DB London Greater London",51.55783905,-0.0907814499999995
"3860","Ryans Bar","181 Stoke Newington Church Street","","London","Greater London","N16 0UL","181 Stoke Newington Church Street  N16 0UL London Greater London",51.5611008,-0.0828917999999994
"3861","Lina Stores","51 Greek Street","","London","Greater London","W1D 4EH","51 Greek Street  W1D 4EH London Greater London",51.5141047,-0.131050694853789
"3862","Black Box Coffee","1 Chapel Yard","","London","Greater London","SW18 4HZ","1 Chapel Yard  SW18 4HZ London Greater London",51.4568891,-0.1948742
"3863","Orange Pekoe Ltd","3 White Hart Lane","","London","Greater London","SW13 0PX","3 White Hart Lane  SW13 0PX London Greater London",51.4706981,-0.255462831664036
"3864","soyo","94 Golders Green Road","","London","Greater London","NW11 8HB","94 Golders Green Road  NW11 8HB London Greater London",51.5737746,-0.20078
"3865","KEKIK KITCHEN","54 Blyth Road","","Bromley","Greater London","BR1 3RU","54 Blyth Road  BR1 3RU Bromley Greater London",51.4086544,0.0090989
"3866","Dip and Flip","87 Battersea Rise","","London","Greater London","SW11 1HW","87 Battersea Rise  SW11 1HW London Greater London",51.4606872,-0.1674878
"3867","Dip and Flip","62 The Broadway","","London","Greater London","SW19 1RQ","62 The Broadway  SW19 1RQ London Greater London",51.41983375,-0.202756599999999
"3868","Preto","71-73","Shaftesbury Avenue","London","Greater London","W1D 6LN","71-73 Shaftesbury Avenue W1D 6LN London Greater London",51.5165626,-0.126314936233781
"3869","Bianco43 Greenwich","43 Greenwich Church Street","","London","Greater London","SE10 9BL","43 Greenwich Church Street  SE10 9BL London Greater London",51.4815825,-0.0102922444010418
"3870","Oriental Express","267 Edgware Road","","London","Greater London","NW9 6NB","267 Edgware Road  NW9 6NB London Greater London",51.5867717,-0.2507597
